text,label
Stocks Slightly Lower on Light Volume  NEW YORK (Reuters) - U.S. stocks were slightly lower on  Monday as investors wary of security concerns were reluctant to  put new money into the market as the Republican Convention  opens in New York City and many took vacation ahead of the  Labor Day holiday.,2
"Brazil footballer's mother freed Kidnappers free the mother of Brazilian football star Robinho, six weeks after seizing her at gunpoint.",0
"Astronomers discover first Neptune-sized planets outside our solar &lt;b&gt;...&lt;/b&gt; A team of astronomers announced last week the discovery of some of the smallest planets yet detected beyond our solar system. The two newly discovered planets represent a new class of extrasolar planets, and ",3
"Virgin launches mp3 player p2pnet.net News:- Virgin Electronics has joined the mp3 race with a \$250, five gig player which also handles Microsoft #39;s WMA format.",3
Mars Rover Missions Extended Again NASA has decided to fund the missions of the Spirit and Opportunity rovers on Mars for an additional six months -- as long as the craft continue to operate.,3
"Three Georgian soldiers killed in breakaway region clashes (AFP) AFP - Three Georgian soldiers have been killed and five wounded in clashes in Georgia's separatist region of South Ossetia, Rustavi 2 television reported, quoting an unnamed official with the Georgian interior ministry.",0
"Jobs, Retail on Stock Market Menu (Reuters) Reuters - When Wall Street gets back to work\this week after the Thanksgiving holiday, the focus will be on\jobs and retail sales.",2
"Clarion to integrate iPod with car stereos (MacCentral) MacCentral - Clarion Corp. is the latest aftermarket automobile entertainment system manufacturer to step up to the plate with iPod support. The company announced Thursday plans to unveil a new in-dash DVD player/monitor for automobiles that will feature full iPod integration. Clarion also announced plans to introduce a new CD receiver with similar capabilities. Both new products will debut at the 2005 Consumer Electronics Show (CES) in Las Vegas, Nevada in January.",3
"Pepsi Bottling Profit Rises Pepsi Bottling Group Inc. (PBG.N: Quote, Profile, Research) , the largest bottler of Pepsi drinks, on Tuesday said quarterly profit rose on volume growth in the United States and Europe.",2
Fossilised ape skeleton could be evolution #39;s missing link An extinct ape that lived 13 million years ago has been identified as the leading contender for the title of last common ancestor of humans and all great apes alive today.,3
"How ""Jesus Lizards"" Walk on Water Scientists have figured out how so-called Jesus lizards are able to scurry across the surfaces of ponds and streams.",3
Christmastime Consumerism Even self-proclaimed penny-pinching folks like me who loathe the way Christmas has become so commercialized can lose their common sense.,2
Sugar industry wary of commerce nominee WASHINGTON  - The US sugar industry is taking a wait-and-see attitude toward the nomination of Kellogg Co. Chief Executive Carlos Gutierrez to be the new secretary of the Commerce Department.,2
"SEC Gives the Thumbs Up to Google #39;s IPO Earlier Wednesday, Google cut the range of its IPO price to \$85-\$95 per share from \$108-\$135 per share and the number of shares that will be sold from 25.7 million to 19.6 million. The cuts mean Google could raise about \$1.8 billion in ...",2
"Strong turnout marked in HK election HONG KONG - Hong Kong voters made a strong turnout Sunday in a hard-fought legislative election being closely watched by Beijing. As of 5:30 pm, turnout was 35.",0
"US allies seek Palestinian solution, wider coalition in terror war (AFP) AFP - The US-led ""war on terror"" must include a resolution to the Palestinian question and involve a broader coalition, Washington's Asia-Pacific partners warned Saturday on the sidelines of a major summit.",0
"U.S.: Bin Laden Likely Issuing Orders BAGRAM, Afghanistan - The trail has gone cold in the hunt for suspected Sept. 11 mastermind Osama bin Laden three years after the audacious attacks, but the al-Qaida chief and his No...",0
"Ruud and Roy Special MUCH as Ruud van Nistelrooy (left) enjoys playing in the Champions League, Sir Alex Ferguson enjoys seeing his star striker perform like he did against Sparta Prague.",1
"McDonald's CEO Steps Down Due to Cancer  SAN FRANCISCO (Reuters) - McDonald's Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MCD.N target=/stocks/quickinfo/fullquote""&gt;MCD.N&lt;/A&gt; said on  Monday President and Chief Executive Charlie Bell had stepped  down to focus on his cancer treatment and that Vice Chairman  Jim Skinner would replace him.",2
"Colts Thrive in Grueling Four-Game Stretch (AP) AP - Indianapolis Colts defensive tackle Montae Reagor could feel the weariness long before Thursday's game at Detroit. The constant hits, the barrage of meetings, the quick pivots from game plan to game plan had already worn down his body and mind. But Reagor and his teammates never succumbed to the Colts' most grueling test of the season  #151; playing four games in 18 days.",1
"Mozilla Firefox 1.0 Ready For Primetime Mozilla Firefox 1.0 Ready For Primetime\\After years of reinventing the wheel with the Mozilla browser, Mozilla seems to have struck a gold stake into the heart of Microsoft with Firefox. As popular as Mozilla's open source browsers have been in the tech world, that niche popularity was a whisper to ...",3
"Active Duty Military Attending the RNC A   recent report  filed by the Associated Press contained a startling bit of information:      About 15 percent of the 4,800-plus delegates and alternates to the convention in New York are veterans, organizers said Monday. An additional 3 percent are active military personnel.      This report was   displayed prominently  on the Republican National  Committee's website, and   lauded gleefully  by the fine folks at Free Republic, among others    As it turns out though, it's actually not such a good thing to have active-duty military anywhere near a political convention - if you value your democracy.  In fact, up until just a few days before the convention, it was quite illegal for active-duty military even to attend.  And yet, there it was in black and white.  Active duty military members were not only attending, but participating as delegates in the RNC.  How could this happen?    ",3
"'Hawaii Five-0' May Become a Movie HONOLULU - Warner Bros. reportedly intends to make a film based on the old ""Hawaii Five-0"" TV series...",0
"Nation briefs 11/28 MOUNT ST. HELENS -- A 3.1-magnitude earthquake shook the crater at Mount St. Helens on Saturday, the strongest quake at the volcano since mid-October.",3
Dillon could do a number The Patriots are expected to run all over the Cincinnati Bengals tomorrow at Gillette Stadium. At least that is what the statistics indicate.,1
"Lycos Europe Pulls Spam-Fighting Screensaver Analysts say a new twist on the war against spammers in Europe isn #39;t likely to spill across Unites States borders, but is rather an opening salvo more likely to fizzle than to explode.",3
"Philadelphia 76ers Team Report - November 17 (Sports Network) - The 76ers saw a three-game win streak come to an end on Tuesday night, falling 103-95 to the Seattle SuperSonics at the Wachovia Center.",1
"\$12.5m grant offers teachers a science primer In a third-floor classroom at Charlestown High School, where models of human and animal skulls perch on a shelf near creature-filled specimen jars, teacher Allyson ",3
"Better Talk Now beats Kitten #39;s Joy in Turf Better Talk Now got the best of a rough race to win Saturday #39;s \$2 million Breeders #39; Cup Turf by 1 3/4 lengths over the favorite, Kitten #39;s Joy.",1
"Brazil Tribe Has Great Excuse for Poor Math Skills Some people have a great excuse for being bad at math -- their language lacks the words for most numbers, US-based researchers reported on Thursday.",3
"The Charleston Gazette: Inspiring Amid all the warfare, suicide bombing, political vitriol and other ugly aspects of life, itsa joy when the yearly Nobel Prizes show humanity at its finest.",0
"Crude, Heating Oil Set Records on Storage Draw November light, sweet crude oil futures rose as much as 96 cents on the New York Mercantile Exchange to US\$54.60 a barrel, the highest price in 21 years of trading.",2
"IMF #39;s Rato says action required on US deficits The large US current account deficit is a matter of concern, and policy changes are needed to address existing global imbalances, International Monetary Fund Managing Director Rodrigo de Rato said.",2
